,Христиане,Христиане,Мусульмане,Мусульмане,Буддисты,Буддисты,Иудеи/евреи,Иудеи/евреи,Атеисты,Атеисты,Другое,Другое
89,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
90,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
91,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
92,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
93,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
94,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
95,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
96,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
97,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
98,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
99,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
100,0.0026041962881522165,0.0032776953281915835,0.0021680216802168,0.0010840108401084,0.0,0.0,0.0,0.0,0.001804012122961442,0.0013229422235050577,0.002201243054901589,0.0014243337414069105
