,from_territory_id,to_territory_id,n_people
1662,135,38,1
1663,135,40,2
1664,135,41,1
1665,135,45,1
1666,135,46,1
1667,135,47,1
1668,135,49,1
1669,135,50,3
1670,135,52,1
1671,135,53,1
1672,135,59,1
1673,135,63,1
1674,135,80,1
1675,135,107,1
1676,135,110,1
1677,135,114,1
1678,135,115,1
1679,135,128,1
1680,135,131,1
1681,135,136,2
1682,135,161,1
1683,135,170,1
1684,135,171,1
1685,135,173,1
1686,135,192,1
1687,136,3,1
1688,136,4,1
1689,136,6,2
1690,136,9,1
1691,136,11,1
1692,136,24,1
1693,136,35,21
1694,136,37,1
1695,136,38,1
1696,136,40,3
1697,136,41,1
1698,136,45,1
1699,136,46,1
1700,136,47,1
1701,136,49,1
1702,136,50,4
1703,136,52,2
1704,136,53,1
1705,136,59,1
1706,136,63,1
1707,136,80,1
1708,136,82,1
1709,136,107,1
1710,136,110,1
1711,136,114,1
1712,136,115,1
1713,136,128,1
1714,136,130,1
1715,136,131,1
1716,136,135,2
1717,136,140,1
1718,136,146,1
1719,136,161,1
1720,136,167,1
1721,136,170,1
1722,136,171,1
1723,136,173,1
1724,136,192,1
1725,136,194,1
1726,137,6,1
1727,137,11,1
1728,137,35,8
1729,137,37,1
1730,137,40,1
1731,137,49,1
1732,137,50,1
1733,137,52,1
1734,137,63,1
1735,137,135,1
1736,137,136,1
1737,137,161,1
1738,139,35,5
1739,139,40,1
1740,139,50,1
1741,139,136,1
1742,140,3,1
1743,140,6,1
1744,140,11,1
1745,140,35,11
1746,140,37,1
1747,140,38,1
1748,140,40,1
1749,140,47,1
1750,140,49,1
1751,140,50,2
1752,140,52,1
1753,140,53,1
1754,140,59,1
1755,140,63,1
1756,140,80,1
1757,140,115,1
1758,140,135,1
1759,140,136,1
1760,140,161,1
1761,140,173,1
1762,141,35,6
1763,141,40,1
1764,141,50,1
1765,141,136,1
1766,144,6,1
1767,144,11,1
1768,144,35,9
1769,144,37,1
1770,144,40,1
1771,144,49,1
1772,144,50,2
1773,144,52,1
1774,144,63,1
1775,144,135,1
1776,144,136,1
1777,144,161,1
1778,145,6,1
1779,145,11,1
1780,145,35,8
1781,145,37,1
1782,145,40,1
1783,145,49,1
1784,145,50,1
1785,145,52,1
1786,145,63,1
1787,145,135,1
1788,145,136,1
1789,145,161,1
1790,146,35,5
1791,146,40,1
1792,146,50,1
1793,146,136,1
1794,148,6,1
1795,148,11,1
1796,148,35,8
1797,148,37,1
1798,148,40,1
1799,148,50,1
1800,148,52,1
1801,148,63,1
1802,148,135,1
1803,148,136,1
1804,148,161,1
1805,151,35,2
1806,152,6,1
1807,152,11,1
1808,152,35,8
1809,152,37,1
1810,152,40,1
1811,152,49,1
1812,152,50,1
1813,152,52,1
1814,152,63,1
1815,152,135,1
1816,152,136,1
1817,152,161,1
1818,154,3,1
1819,154,6,1
1820,154,9,1
1821,154,11,1
1822,154,35,11
1823,154,37,1
1824,154,38,1
1825,154,40,1
1826,154,47,1
1827,154,49,1
1828,154,50,2
1829,154,52,1
1830,154,53,1
1831,154,59,1
1832,154,63,1
1833,154,80,1
1834,154,115,1
1835,154,135,1
1836,154,136,1
1837,154,161,1
1838,154,173,1
1839,156,6,1
1840,156,11,1
1841,156,35,8
1842,156,37,1
1843,156,40,1
1844,156,49,1
1845,156,50,1
1846,156,52,1
1847,156,63,1
1848,156,135,1
1849,156,136,1
1850,156,161,1
1851,160,35,5
1852,160,40,1
1853,160,50,1
1854,160,136,1
1855,161,3,1
1856,161,4,1
1857,161,6,2
1858,161,9,1
1859,161,11,2
1860,161,24,1
1861,161,33,1
1862,161,35,27
1863,161,37,2
1864,161,38,1
1865,161,40,3
1866,161,41,1
1867,161,45,1
1868,161,46,1
1869,161,47,1
1870,161,49,2
1871,161,50,4
1872,161,52,2
1873,161,53,1
1874,161,59,1
1875,161,63,2
1876,161,70,1
1877,161,78,1
1878,161,80,1
1879,161,82,1
1880,161,107,1
1881,161,110,1
1882,161,114,1
1883,161,115,1
1884,161,119,1
1885,161,128,1
1886,161,130,1
1887,161,131,1
1888,161,132,1
1889,161,135,2
1890,161,136,3
1891,161,137,1
1892,161,140,1
1893,161,145,1
1894,161,146,1
1895,161,163,1
1896,161,167,1
1897,161,170,1
1898,161,171,1
1899,161,173,1
1900,161,185,1
1901,161,192,1
1902,161,194,1
1903,161,199,1
1904,163,3,1
1905,163,6,1
1906,163,11,1
1907,163,35,11
1908,163,37,1
1909,163,38,1
1910,163,40,1
1911,163,47,1
1912,163,49,1
1913,163,50,2
1914,163,52,1
1915,163,53,1
1916,163,59,1
1917,163,63,1
1918,163,80,1
1919,163,115,1
1920,163,135,1
1921,163,136,1
1922,163,161,1
1923,163,173,1
1924,165,35,4
1925,165,50,1
1926,167,3,1
1927,167,4,1
1928,167,6,1
1929,167,9,1
1930,167,11,1
1931,167,35,16
1932,167,37,1
1933,167,38,1
1934,167,40,2
1935,167,41,1
1936,167,45,1
1937,167,46,1
1938,167,47,1
1939,167,49,1
1940,167,50,3
1941,167,52,1
1942,167,53,1
1943,167,59,1
1944,167,63,1
1945,167,80,1
1946,167,107,1
1947,167,114,1
1948,167,115,1
1949,167,128,1
1950,167,131,1
1951,167,135,1
1952,167,136,2
1953,167,161,1
1954,167,170,1
1955,167,171,1
1956,167,173,1
1957,170,3,1
1958,170,4,1
1959,170,6,2
1960,170,9,1
1961,170,11,2
1962,170,24,1
1963,170,33,1
1964,170,35,28
1965,170,37,2
1966,170,38,2
1967,170,40,3
1968,170,41,1
1969,170,45,1
1970,170,46,1
1971,170,47,1
1972,170,49,2
1973,170,50,5
1974,170,52,2
1975,170,53,1
1976,170,59,1
1977,170,63,2
1978,170,70,1
1979,170,78,1
1980,170,80,1
1981,170,82,1
1982,170,107,1
1983,170,110,1
1984,170,114,1
1985,170,115,1
1986,170,119,1
1987,170,128,1
1988,170,130,1
1989,170,131,1
1990,170,132,1
1991,170,135,2
1992,170,136,3
1993,170,137,1
1994,170,140,1
1995,170,145,1
1996,170,146,1
1997,170,161,2
1998,170,163,1
1999,170,167,1
2000,170,171,1
2001,170,173,1
2002,170,185,1
2003,170,192,1
2004,170,194,1
2005,170,199,1
2006,171,6,1
2007,171,11,1
2008,171,35,9
2009,171,37,1
2010,171,40,1
2011,171,49,1
2012,171,50,2
2013,171,52,1
2014,171,63,1
2015,171,135,1
2016,171,136,1
2017,171,161,1
2018,173,3,1
2019,173,4,1
2020,173,6,2
2021,173,9,1
2022,173,11,1
2023,173,24,1
2024,173,35,21
2025,173,37,1
2026,173,38,1
2027,173,40,2
2028,173,41,1
2029,173,45,1
2030,173,46,1
2031,173,47,1
2032,173,49,1
2033,173,50,3
2034,173,52,2
2035,173,53,1
2036,173,59,1
2037,173,63,1
2038,173,80,1
2039,173,82,1
2040,173,107,1
2041,173,110,1
2042,173,114,1
2043,173,115,1
2044,173,128,1
2045,173,130,1
2046,173,131,1
2047,173,135,2
2048,173,136,2
2049,173,146,1
2050,173,161,1
2051,173,170,1
2052,173,171,1
2053,173,192,1
2054,173,194,1
2055,175,3,1
2056,175,6,1
2057,175,11,1
2058,175,35,11
2059,175,37,1
2060,175,38,1
2061,175,40,1
2062,175,47,1
2063,175,49,1
2064,175,50,2
2065,175,52,1
2066,175,53,1
2067,175,59,1
2068,175,63,1
2069,175,80,1
2070,175,115,1
2071,175,135,1
2072,175,136,1
2073,175,161,1
2074,175,173,1
2075,176,6,1
2076,176,35,7
2077,176,40,1
2078,176,50,1
2079,176,52,1
2080,176,135,1
2081,176,136,1
2082,185,3,1
2083,185,4,1
2084,185,6,1
2085,185,9,1
2086,185,11,1
2087,185,35,16
2088,185,37,1
2089,185,38,1
2090,185,40,2
2091,185,41,1
2092,185,45,1
2093,185,46,1
2094,185,47,1
2095,185,49,1
2096,185,50,3
2097,185,52,1
2098,185,53,1
2099,185,59,1
2100,185,63,1
2101,185,80,1
2102,185,107,1
2103,185,114,1
2104,185,115,1
2105,185,128,1
2106,185,131,1
2107,185,135,1
2108,185,136,2
2109,185,161,1
2110,185,170,1
2111,185,171,1
2112,185,173,1
2113,188,35,6
2114,188,40,1
2115,188,50,1
2116,188,136,1
2117,192,3,1
2118,192,6,1
2119,192,9,1
2120,192,11,1
2121,192,35,11
2122,192,37,1
2123,192,38,1
2124,192,40,1
2125,192,47,1
2126,192,49,1
2127,192,50,2
2128,192,52,1
2129,192,53,1
2130,192,59,1
2131,192,63,1
2132,192,80,1
2133,192,115,1
2134,192,135,1
2135,192,136,1
2136,192,161,1
2137,192,173,1
2138,194,3,1
2139,194,4,1
2140,194,6,1
2141,194,9,1
2142,194,11,1
2143,194,35,14
2144,194,37,1
2145,194,38,1
2146,194,40,2
2147,194,41,1
2148,194,45,1
2149,194,46,1
2150,194,47,1
2151,194,49,1
2152,194,50,2
2153,194,52,1
2154,194,53,1
2155,194,59,1
2156,194,63,1
2157,194,80,1
2158,194,115,1
2159,194,128,1
2160,194,135,1
2161,194,136,2
2162,194,161,1
2163,194,173,1
2164,199,3,1
2165,199,4,1
2166,199,6,2
2167,199,9,1
2168,199,11,1
2169,199,24,1
2170,199,35,22
2171,199,37,2
2172,199,38,1
2173,199,40,3
2174,199,41,1
2175,199,45,1
2176,199,46,1
2177,199,47,1
2178,199,49,1
2179,199,50,4
2180,199,52,2
2181,199,53,1
2182,199,59,1
2183,199,63,2
2184,199,70,1
2185,199,80,1
2186,199,82,1
2187,199,107,1
2188,199,110,1
2189,199,114,1
2190,199,115,1
2191,199,128,1
2192,199,130,1
2193,199,131,1
2194,199,135,2
2195,199,136,3
2196,199,137,1
2197,199,140,1
2198,199,146,1
2199,199,161,1
2200,199,167,1
2201,199,170,1
2202,199,171,1
2203,199,173,1
2204,199,192,1
2205,199,194,1
2206,201,35,1
2207,202,35,5
2208,202,40,1
2209,202,50,1
2210,202,136,1
2211,203,6,1
2212,203,35,6
2213,203,40,1
2214,203,50,1
2215,203,135,1
2216,203,136,1
2217,204,6,1
2218,204,11,1
2219,204,35,8
2220,204,37,1
2221,204,40,1
2222,204,49,1
2223,204,50,1
2224,204,52,1
2225,204,63,1
2226,204,135,1
2227,204,136,1
2228,204,161,1
2229,205,35,3
2230,205,50,1
0,0,3,104
1,0,4,53
2,0,6,133
3,0,9,148
4,0,11,285
5,0,13,36
6,0,21,30
7,0,24,109
8,0,25,32
9,0,28,40
10,0,30,69
11,0,31,44
12,0,32,41
13,0,33,71
14,0,35,13551
15,0,37,405
16,0,38,330
17,0,40,482
18,0,41,399
19,0,45,461
20,0,46,268
21,0,47,410
22,0,49,474
23,0,50,2019
24,0,52,890
25,0,53,279
26,0,56,46
27,0,58,91
28,0,59,436
29,0,62,36
30,0,63,582
31,0,65,49
32,0,66,126
33,0,68,57
34,0,70,138
35,0,71,50
36,0,72,139
37,0,74,63
38,0,75,76
39,0,76,57
40,0,78,133
41,0,80,181
42,0,81,52
43,0,82,167
44,0,84,99
45,0,86,38
46,0,88,62
47,0,89,33
48,0,93,40
49,0,94,264
50,0,95,15
51,0,99,24
52,0,101,29
53,0,107,130
54,0,110,116
55,0,114,162
56,0,115,183
57,0,119,37
58,0,124,81
59,0,125,162
60,0,127,71
61,0,128,358
62,0,129,88
63,0,130,190
64,0,131,140
65,0,132,183
66,0,133,173
67,0,135,1394
68,0,136,1527
69,0,137,96
70,0,139,42
71,0,140,57
72,0,141,13
73,0,144,63
74,0,145,73
75,0,146,140
76,0,148,45
77,0,151,24
78,0,152,46
79,0,154,34
80,0,156,70
81,0,160,83
82,0,161,297
83,0,163,54
84,0,165,31
85,0,167,122
86,0,170,240
87,0,171,68
88,0,173,106
89,0,175,95
90,0,176,37
91,0,185,41
92,0,188,24
93,0,192,46
94,0,194,599
95,0,199,205
96,0,201,5
97,0,202,173
98,0,203,20
99,0,204,115
100,0,205,23
0,3,0,60
1,4,0,58
2,6,0,87
3,9,0,175
4,11,0,228
5,13,0,41
6,21,0,45
7,24,0,106
8,25,0,27
9,28,0,33
10,30,0,34
11,31,0,24
12,32,0,39
13,33,0,39
14,35,0,4015
15,37,0,226
16,38,0,228
17,40,0,138
18,41,0,270
19,45,0,176
20,46,0,167
21,47,0,253
22,49,0,275
23,50,0,891
24,52,0,399
25,53,0,165
26,56,0,87
27,58,0,184
28,59,0,448
29,62,0,86
30,63,0,407
31,65,0,135
32,66,0,123
33,68,0,97
34,70,0,183
35,71,0,119
36,72,0,345
37,74,0,128
38,75,0,114
39,76,0,150
40,78,0,209
41,80,0,258
42,81,0,113
43,82,0,373
44,84,0,187
45,86,0,50
46,88,0,67
47,89,0,25
48,93,0,49
49,94,0,225
50,95,0,29
51,99,0,35
52,101,0,69
53,107,0,122
54,110,0,89
55,114,0,95
56,115,0,319
57,119,0,33
58,124,0,134
59,125,0,94
60,127,0,64
61,128,0,336
62,129,0,133
63,130,0,190
64,131,0,182
65,132,0,164
66,133,0,139
67,135,0,650
68,136,0,572
69,137,0,64
70,139,0,47
71,140,0,91
72,141,0,25
73,144,0,129
74,145,0,46
75,146,0,112
76,148,0,90
77,151,0,22
78,152,0,77
79,154,0,84
80,156,0,79
81,160,0,55
82,161,0,244
83,163,0,64
84,165,0,32
85,167,0,169
86,170,0,182
87,171,0,78
88,173,0,112
89,175,0,86
90,176,0,35
91,185,0,64
92,188,0,17
93,192,0,44
94,194,0,942
95,199,0,402
96,201,0,20
97,202,0,225
98,203,0,49
99,204,0,231
100,205,0,49
