oktmo,name,year,internat_inflow,internat_outflow,interreg_inflow,interreg_outflow,reg_inflow,reg_outflow,total_inflow,total_outflow
45955000,поселение Первомайское,2021,215.0,7.0,1529.0,189.0,1306.0,73.0,3050.0,269.0
45956000,поселение Роговское,2021,21.0,5.0,342.0,124.0,42.0,18.0,405.0,147.0
45957000,поселение Рязановское,2021,23.0,52.0,1182.0,395.0,202.0,15.0,1407.0,462.0
45958000,поселение Сосенское,2021,367.0,23.0,4301.0,995.0,1671.0,45.0,6339.0,1063.0
45961000,поселение Щаповское,2021,70.0,4.0,1089.0,378.0,156.0,93.0,1315.0,475.0
46704000,Балашиха,2021,6208.0,2739.0,23527.0,15947.0,4339.0,3978.0,34074.0,22664.0
46705000,Бронницы,2021,96.0,38.0,314.0,579.0,122.0,223.0,532.0,840.0
46706000,Краснознаменск,2021,106.0,30.0,1350.0,930.0,403.0,266.0,1859.0,1226.0
46707000,Ленинский,2021,3325.0,454.0,16150.0,7449.0,3561.0,2536.0,23036.0,10439.0
46708000,Волоколамский,2021,281.0,25.0,768.0,662.0,233.0,450.0,1282.0,1137.0
46709000,Домодедово,2021,2099.0,739.0,6059.0,4940.0,1360.0,1196.0,9518.0,6875.0
46710000,Воскресенск,2021,2035.0,575.0,1662.0,1225.0,735.0,1024.0,4432.0,2824.0
46711000,Дзержинский,2021,485.0,183.0,1494.0,1377.0,390.0,475.0,2369.0,2035.0
46715000,Дмитровский,2021,1323.0,745.0,1830.0,2150.0,589.0,1084.0,3742.0,3979.0
46716000,Долгопрудный,2021,2209.0,404.0,5397.0,4278.0,785.0,672.0,8391.0,5354.0
46718000,Дубна,2021,61.0,25.0,1402.0,1451.0,152.0,265.0,1615.0,1741.0
46722000,Егорьевск,2021,739.0,141.0,1856.0,1147.0,2336.0,2091.0,4931.0,3379.0
46725000,Жуковский,2021,454.0,216.0,1896.0,1404.0,1100.0,1013.0,3450.0,2633.0
46728000,Сергиево-Посадский,2021,269.0,37.0,2166.0,2283.0,714.0,1218.0,3149.0,3538.0
46729000,Зарайск,2021,217.0,18.0,411.0,305.0,429.0,358.0,1057.0,681.0
46732000,Ивантеевка,2021,519.0,107.0,2819.0,1861.0,1043.0,830.0,4381.0,2798.0
46733000,Истра,2021,2892.0,347.0,2710.0,2172.0,956.0,1128.0,6558.0,3647.0
46734000,Королев,2021,119.0,169.0,5656.0,3892.0,1470.0,1584.0,7245.0,5645.0
46735000,Кашира,2021,154.0,14.0,818.0,616.0,349.0,443.0,1321.0,1073.0
46737000,Клин,2021,1333.0,356.0,2147.0,1253.0,613.0,505.0,4093.0,2114.0
46738000,Коломна,2021,105.0,25.0,894.0,1219.0,314.0,1056.0,1313.0,2300.0
46739000,Котельники,2021,1321.0,208.0,2667.0,1639.0,819.0,577.0,4807.0,2424.0
46740000,Лобня,2021,542.0,62.0,1484.0,1433.0,379.0,541.0,2405.0,2036.0
46741000,Лыткарино,2021,592.0,171.0,1689.0,1021.0,512.0,369.0,2793.0,1561.0
46742000,Лосино-Петровский,2021,1477.0,268.0,2717.0,1298.0,569.0,564.0,4763.0,2130.0
46743000,Красноармейск,2021,217.0,49.0,464.0,254.0,204.0,194.0,885.0,497.0
46744000,Красногорск,2021,2924.0,787.0,14172.0,10967.0,2538.0,1798.0,19634.0,13552.0
46745000,Можайский,2021,867.0,85.0,1489.0,1014.0,1357.0,1222.0,3713.0,2321.0
46746000,Мытищи,2021,9705.0,2260.0,17640.0,8137.0,4071.0,1861.0,31416.0,12258.0
46747000,Луховицы,2021,381.0,81.0,1105.0,688.0,813.0,780.0,2299.0,1549.0
46748000,Люберцы,2021,3761.0,730.0,11091.0,9702.0,2321.0,3224.0,17173.0,13656.0
46750000,Наро-Фоминский,2021,2994.0,659.0,6560.0,4045.0,2028.0,1824.0,11582.0,6528.0
46751000,Богородский,2021,1981.0,1948.0,4798.0,2907.0,2748.0,2536.0,9527.0,7391.0
46752000,Лотошино,2021,30.0,30.0,269.0,165.0,339.0,355.0,638.0,550.0
46755000,Одинцовский,2021,1712.0,35.0,10198.0,5294.0,2341.0,2564.0,14251.0,7893.0
46756000,Озеры,2021,167.0,113.0,364.0,283.0,318.0,306.0,849.0,702.0
46757000,Орехово-Зуевский,2021,1814.0,199.0,3046.0,1962.0,1946.0,2114.0,6806.0,4275.0
46758000,Пушкинский,2021,1116.0,553.0,4373.0,2888.0,1924.0,2111.0,7413.0,5552.0
46759000,Павлово-Посадский,2021,424.0,123.0,713.0,546.0,300.0,489.0,1437.0,1158.0
46760000,Подольск,2021,1906.0,547.0,8988.0,7844.0,1375.0,1799.0,12269.0,10190.0
46761000,Молодёжный,2021,1.0,1.0,19.0,17.0,8.0,23.0,28.0,41.0
46762000,Пущино,2021,99.0,56.0,348.0,279.0,108.0,106.0,555.0,441.0
46764000,Реутов,2021,411.0,216.0,4244.0,3514.0,934.0,853.0,5589.0,4583.0
46766000,Рузский,2021,563.0,147.0,1197.0,916.0,358.0,385.0,2118.0,1448.0
46768000,Раменский,2021,1200.0,555.0,8102.0,4588.0,5003.0,3891.0,14305.0,9034.0
46770000,Серпухов,2021,1398.0,442.0,2682.0,2135.0,1495.0,1476.0,5575.0,4053.0
46771000,Солнечногорск,2021,3242.0,1009.0,5921.0,5186.0,1459.0,1532.0,10622.0,7727.0
46772000,Серебряные Пруды,2021,84.0,14.0,338.0,244.0,142.0,189.0,564.0,447.0
46773000,Власиха,2021,70.0,15.0,544.0,308.0,154.0,119.0,768.0,442.0
46776000,Ступино,2021,181.0,49.0,1509.0,1398.0,590.0,700.0,2280.0,2147.0
46778000,Талдомский,2021,269.0,95.0,780.0,410.0,327.0,327.0,1376.0,832.0
46780000,Фрязино,2021,499.0,130.0,699.0,653.0,199.0,279.0,1397.0,1062.0
46781000,Черноголовка,2021,90.0,64.0,223.0,381.0,147.0,136.0,460.0,581.0
46783000,Химки,2021,317.0,156.0,8019.0,7932.0,1331.0,1542.0,9667.0,9630.0
46784000,Чехов,2021,987.0,310.0,1992.0,2090.0,947.0,1153.0,3926.0,3553.0
46786000,Шатура,2021,309.0,202.0,1028.0,785.0,441.0,945.0,1778.0,1932.0
46787000,Шаховская,2021,226.0,63.0,629.0,282.0,252.0,204.0,1107.0,549.0
46788000,Щёлково,2021,1765.0,367.0,2995.0,2503.0,1084.0,1559.0,5844.0,4429.0
46790000,Электросталь,2021,30.0,207.0,599.0,1551.0,217.0,950.0,846.0,2708.0
46791000,Электрогорск,2021,66.0,21.0,420.0,311.0,178.0,193.0,664.0,525.0
47515000,Печенгский муниципальный округ,2021,22.0,19.0,1040.0,1439.0,258.0,519.0,1320.0,1977.0
47605000,Кольский муниципальный район,2021,69.0,104.0,643.0,736.0,826.0,862.0,1538.0,1702.0
47605101,Кола,2021,18.0,14.0,159.0,190.0,242.0,193.0,419.0,397.0
47605158,Кильдинстрой,2021,14.0,2.0,119.0,86.0,148.0,127.0,281.0,215.0
47605161,Молочный,2021,4.0,5.0,33.0,70.0,25.0,85.0,62.0,160.0
47605163,Мурмаши,2021,19.0,10.0,163.0,193.0,202.0,155.0,384.0,358.0
47605173,Туманный,2021,1.0,2.0,16.0,11.0,17.0,38.0,34.0,51.0
47605402,Междуречье,2021,5.0,63.0,49.0,70.0,51.0,68.0,105.0,201.0
47605404,Пушной,2021,4.0,1.0,21.0,29.0,46.0,49.0,71.0,79.0
47605406,Тулома,2021,2.0,5.0,36.0,33.0,49.0,53.0,87.0,91.0
47608000,Кандалакшский муниципальный район,2021,21.0,27.0,563.0,831.0,252.0,429.0,836.0,1287.0
47608101,Кандалакша,2021,20.0,26.0,475.0,607.0,186.0,284.0,681.0,917.0
47608403,Алакуртти,2021,1.0,1.0,47.0,167.0,29.0,77.0,77.0,245.0
47610000,Ловозерский муниципальный район,2021,77.0,47.0,258.0,196.0,75.0,190.0,410.0,433.0
47610154,Ревда,2021,71.0,47.0,220.0,162.0,54.0,139.0,345.0,348.0
47620000,Терский муниципальный район,2021,4.0,2.0,82.0,78.0,112.0,65.0,198.0,145.0
47620151,Умба,2021,4.0,2.0,68.0,70.0,66.0,58.0,138.0,130.0
47701000,город-герой Мурманск,2021,1472.0,730.0,4927.0,7653.0,2529.0,1736.0,8928.0,10119.0
47703000,Ковдорский район,2021,78.0,55.0,339.0,504.0,113.0,150.0,530.0,709.0
47705000,город Апатиты,2021,161.0,68.0,793.0,1180.0,436.0,541.0,1390.0,1789.0
47712000,город Кировск,2021,198.0,87.0,781.0,922.0,222.0,237.0,1201.0,1246.0
47715000,город Мончегорск,2021,193.0,84.0,989.0,1156.0,577.0,380.0,1759.0,1620.0
47717000,город Оленегорск,2021,117.0,70.0,1014.0,828.0,366.0,385.0,1497.0,1283.0
47719000,город Полярные Зори,2021,30.0,16.0,416.0,393.0,167.0,118.0,613.0,527.0
49510000,Волотовский,2021,2.0,4.0,64.0,88.0,129.0,163.0,195.0,255.0
49538000,Солецкий,2021,62.0,15.0,236.0,356.0,307.0,371.0,605.0,742.0
49545000,Хвойнинский,2021,30.0,20.0,196.0,210.0,159.0,225.0,385.0,455.0
49606000,Боровичский муниципальный район,2021,243.0,80.0,917.0,890.0,751.0,462.0,1911.0,1432.0
49606100,Городские поселения Боровичского муниципального района/,2021,173.0,65.0,653.0,636.0,543.0,356.0,1369.0,1057.0
49606101,город Боровичи,2021,173.0,65.0,653.0,636.0,543.0,356.0,1369.0,1057.0
49606400,Сельские поселения Боровичского муниципального района/,2021,70.0,15.0,264.0,254.0,208.0,106.0,542.0,375.0
49606413,Волокское,2021,10.0,1.0,26.0,16.0,3.0,11.0,39.0,28.0
49606419,Ёгольское,2021,2.0,3.0,27.0,36.0,21.0,11.0,50.0,50.0
49606443,Перёдское,2021,13.0,4.0,19.0,33.0,19.0,9.0,51.0,46.0
49606446,Прогресское,2021,14.0,3.0,45.0,24.0,40.0,20.0,99.0,47.0
49606449,Сушанское,2021,8.0,2.0,29.0,33.0,11.0,5.0,48.0,40.0
49606458,Железковское,2021,7.0,2.0,52.0,46.0,91.0,25.0,150.0,73.0
49608000,Валдайский муниципальный район,2021,73.0,15.0,547.0,443.0,473.0,539.0,1093.0,997.0
49608100,Городские поселения Валдайского муниципального района/,2021,48.0,13.0,313.0,260.0,287.0,220.0,648.0,493.0
49608101,Валдайское,2021,48.0,13.0,313.0,260.0,287.0,220.0,648.0,493.0
49608400,Сельские поселения Валдайского муниципального района/,2021,25.0,2.0,234.0,183.0,186.0,319.0,445.0,504.0
49608449,Яжелбицкое,2021,6.0,2.0,51.0,34.0,50.0,88.0,107.0,124.0
49612000,Демянский муниципальный район,2021,10.0,6.0,218.0,227.0,252.0,351.0,480.0,584.0
49612100,Городские поселения Демянского муниципального района,2021,3.0,4.0,73.0,85.0,119.0,147.0,195.0,236.0
49612151,Демянское,2021,3.0,4.0,73.0,85.0,119.0,147.0,195.0,236.0
49612400,Сельские поселения Демянского муниципального района,2021,7.0,2.0,145.0,142.0,133.0,204.0,285.0,348.0
49612440,"Песоцкое (с 2011г. объединены Песоцкое, Филиппогорское, Никольское и Большелукское)",2021,1.0,2.0,31.0,27.0,12.0,21.0,44.0,50.0
49614000,Крестецкий муниципальный район,2021,57.0,28.0,103.0,151.0,143.0,321.0,303.0,500.0
49614100,Городские поселения Крестецкого муниципального района,2021,40.0,20.0,75.0,104.0,96.0,207.0,211.0,331.0
49614151,Крестецкое,2021,40.0,20.0,75.0,104.0,96.0,207.0,211.0,331.0
49614400,Сельские поселения Крестецкого муниципального района,2021,17.0,8.0,28.0,47.0,47.0,114.0,92.0,169.0
49614404,Ручьевское,2021,2.0,1.0,3.0,8.0,9.0,24.0,14.0,33.0
49614416,Зайцевское,2021,2.0,2.0,4.0,1.0,8.0,25.0,14.0,28.0
49614428,"Новорахинское (с 2011г. объединены Новорахинское, Локотское и Сомёнское)",2021,8.0,4.0,12.0,25.0,15.0,33.0,35.0,62.0
49614437,ND,2021,5.0,1.0,9.0,13.0,15.0,32.0,29.0,46.0
49616000,Любытинский муниципальный район,2021,18.0,15.0,271.0,272.0,155.0,203.0,444.0,490.0
49616400,Сельские поселения Любытинского муниципального района/,2021,18.0,15.0,271.0,272.0,155.0,203.0,444.0,490.0
49616428,Любытинское,2021,10.0,9.0,150.0,171.0,99.0,135.0,259.0,315.0
49616431,Неболчское,2021,8.0,6.0,121.0,101.0,56.0,68.0,185.0,175.0
49620000,Маловишерский муниципальный район,2021,142.0,37.0,306.0,323.0,140.0,196.0,588.0,556.0
49620100,Городские поселения Маловишерского муниципального района/,2021,108.0,35.0,212.0,256.0,99.0,151.0,419.0,442.0
49620101,Маловишерское,2021,84.0,32.0,184.0,215.0,96.0,132.0,364.0,379.0
49620153,Большевишерское,2021,24.0,3.0,28.0,41.0,3.0,19.0,55.0,63.0
49620400,Сельские поселения Маловишерского муниципального района/,2021,34.0,2.0,94.0,67.0,41.0,45.0,169.0,114.0
49620402,Бургинское,2021,27.0,1.0,61.0,46.0,25.0,32.0,113.0,79.0
49620404,Веребьинское,2021,7.0,1.0,33.0,21.0,16.0,13.0,56.0,35.0
49624000,Мошенской муниципальный район,2021,45.0,8.0,120.0,94.0,75.0,185.0,240.0,287.0
49624400,Сельские поселения Мошенского муниципального района,2021,45.0,8.0,120.0,94.0,75.0,185.0,240.0,287.0
49624422,"Кировское (с 2011г. объединены Кировское, Устрекское, Осташевское, Меглецкое и Барышовское)",2021,14.0,2.0,41.0,24.0,18.0,39.0,73.0,65.0
49624431,Мошенское,2021,18.0,6.0,26.0,30.0,25.0,71.0,69.0,107.0
49625000,Новгородский муниципальный район,2021,521.0,115.0,637.0,555.0,2133.0,2082.0,3291.0,2752.0
49625100,Городские поселения Новгородского муниципального района/,2021,198.0,39.0,146.0,113.0,433.0,506.0,777.0,658.0
49625152,Панковское,2021,183.0,31.0,97.0,80.0,298.0,363.0,578.0,474.0
49625154,Пролетарское,2021,15.0,8.0,49.0,33.0,135.0,143.0,199.0,184.0
49625400,Сельские поселения Новгородского муниципального района/,2021,323.0,76.0,491.0,442.0,1700.0,1576.0,2514.0,2094.0
49625405,Тёсово-Нетыльское,2021,37.0,3.0,55.0,53.0,44.0,115.0,136.0,171.0
49625407,Борковское,2021,12.0,2.0,12.0,11.0,75.0,99.0,99.0,112.0
49625408,Бронницкое,2021,12.0,4.0,33.0,29.0,84.0,92.0,129.0,125.0
49625418,Ермолинское,2021,95.0,35.0,127.0,103.0,556.0,454.0,778.0,592.0
49625426,Лесновское,2021,34.0,2.0,13.0,25.0,50.0,48.0,97.0,75.0
49625446,Ракомское,2021,23.0,5.0,43.0,24.0,154.0,122.0,220.0,151.0
49625450,Савинское,2021,59.0,14.0,102.0,91.0,492.0,330.0,653.0,435.0
49625458,Трубичинское,2021,51.0,11.0,106.0,106.0,245.0,316.0,402.0,433.0
49628000,Окуловский муниципальный район,2021,3.0,23.0,285.0,398.0,190.0,398.0,478.0,819.0
49628100,Городские поселения Окуловского муниципального района/,2021,2.0,22.0,221.0,281.0,145.0,301.0,368.0,604.0
49628101,Окуловское,2021,2.0,14.0,131.0,188.0,100.0,192.0,233.0,394.0
49628400,Сельские поселения Окуловского муниципального района/,2021,1.0,1.0,64.0,117.0,45.0,97.0,110.0,215.0
49632000,Пестовский муниципальный район,2021,79.0,28.0,292.0,330.0,260.0,337.0,631.0,695.0
49632100,Городские поселения Пестовского муниципального района,2021,54.0,22.0,223.0,251.0,173.0,212.0,450.0,485.0
49632101,Пестовское,2021,54.0,22.0,223.0,251.0,173.0,212.0,450.0,485.0
49632400,Сельские поселения Пестовского муниципального района,2021,25.0,6.0,69.0,79.0,87.0,125.0,181.0,210.0
49632407,Богословское,2021,3.0,1.0,16.0,17.0,18.0,23.0,37.0,41.0
49632410,Быковское,2021,5.0,2.0,9.0,13.0,9.0,23.0,23.0,38.0
49639000,Старорусский муниципальный район,2021,77.0,22.0,682.0,587.0,889.0,889.0,1648.0,1498.0
49639100,Городские поселения Старорусского муниципального района/,2021,55.0,18.0,508.0,420.0,579.0,521.0,1142.0,959.0
49639101,город Старая Русса,2021,55.0,18.0,508.0,420.0,579.0,521.0,1142.0,959.0
49639400,Сельские поселения Старорусского муниципального района/,2021,22.0,4.0,174.0,167.0,310.0,368.0,506.0,539.0
49639452,Наговское,2021,5.0,3.0,41.0,37.0,75.0,94.0,121.0,134.0
49639455,Новосельское,2021,1.0,1.0,32.0,21.0,38.0,36.0,71.0,58.0
49650000,Чудовский муниципальный район,2021,143.0,21.0,390.0,423.0,128.0,204.0,661.0,648.0
49650100,Городские поселения Чудовского муниципального района/,2021,97.0,14.0,243.0,275.0,85.0,134.0,425.0,423.0
49650101,город Чудово,2021,97.0,14.0,243.0,275.0,85.0,134.0,425.0,423.0
49650400,Сельские поселения Чудовского муниципального района/,2021,46.0,7.0,147.0,148.0,43.0,70.0,236.0,225.0
49650402,Грузинское,2021,4.0,1.0,57.0,76.0,16.0,32.0,77.0,109.0
49650430,Успенское,2021,30.0,6.0,59.0,32.0,16.0,12.0,105.0,50.0
49655000,Шимский муниципальный район,2021,114.0,30.0,203.0,196.0,273.0,335.0,590.0,561.0
49655100,Городские поселения Шимского муниципального района/,2021,54.0,13.0,76.0,82.0,152.0,164.0,282.0,259.0
49655151,Шимское,2021,54.0,13.0,76.0,82.0,152.0,164.0,282.0,259.0
49655400,Сельские поселения Шимского муниципального района/,2021,60.0,17.0,127.0,114.0,121.0,171.0,308.0,302.0
